,Unnamed: 0,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49,augmented_text
911,1691,23486,0.0,{DELIVERY},"Ужасно долгая доставка. Пользуюсь не в первый раз, каждый раз курьер задерживался на минут [NUM], а тут вообще прошло [NUM] минут с момента заказа, а его ещё собирают!!!!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Это не первый раз, когда я его использую, курьер опаздывает на несколько минут каждый раз, и прошло несколько минут с момента заказа, и они забирают его!!!!!!!!!!!"
912,1692,2926,6.0,"{ASSORTMENT,DELIVERY}",Очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень длинная доставка
913,1693,11345,0.0,"{DELIVERY,SUPPORT,CATALOG_NAVIGATION,PAYMENT,PRODUCTS_QUALITY}",Курьеры долго доставляют заказы,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Курьеры доставляют заказы в течение долгого времени.
914,1698,9932,4.0,"{ASSORTMENT,DELIVERY,SUPPORT,PRICE}","Сама идея самоката хорошая, жаль,что воплощение оставляет желать лучшего. При заказе бы не помешало сделать разделение: сообщение для сборщика/сообщение для курьера. И даже здесь не могу написать ""ВСЕ"" как указано,потому что ограничения по символам.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Идея самообслуживания хороша, очень жаль, что выражение оставляет желать лучшего. Если бы вам приказали, вы могли бы разъехаться: сообщение для сборщика/сообщения для курьера. И даже здесь я не могу написать ""ВСЕ"", потому что там сказано, что ограничения на символы."
915,1699,24911,4.0,"{PRICE,PRODUCTS_QUALITY,ASSORTMENT,PROMOTIONS}",Спасибо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Спасибо.
916,1701,20545,0.0,{DELIVERY},Последнее время некачественный товар и доставка задерживается,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,В последнее время задержки с доставкой и доставкой ненадежных товаров
917,1704,23188,6.0,"{DELIVERY,SUPPORT}","Не проводится работа с курьерами. Курьеры не умеют читать заказа. Служба поддержки говорит «мы проведём работу, ну поговорим просто».",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Курьеры не могут прочитать заказ. Служба поддержки говорит: ""Мы сделаем работу, мы просто поговорим""."
918,1705,17117,3.0,"{PRICE,PROMOTIONS,PAYMENT,PRODUCTS_QUALITY,DELIVERY}",Отношения сотрудников нужно пересмотреть к работе,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Необходимо провести обзор отношений между персоналом и персоналом
919,1713,2762,1.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION}",Хоть как-то и на этом спасибо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В любом случае, спасибо за это."
920,1715,519,3.0,"{PROMOTIONS,DELIVERY}",Долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Длительные поставки
921,1716,21811,6.0,"{ASSORTMENT,PRODUCTS_QUALITY}",Готовые блюда не всегда вкусные,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Готовая посуда не всегда хороша.
922,1718,15500,6.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS}",❤️‍🔥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"*О, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, о, оо.*"
923,1719,20750,0.0,"{ASSORTMENT,DELIVERY}","Мало продуктом , легче заказать у конкурентов , доставка долгая",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Маленький продукт, легче заказать у конкурентов, долгая поставка."
924,1720,26672,6.0,"{PROMOTIONS,PRICE,PRODUCTS_QUALITY,ASSORTMENT}",Кайф,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Он высокий.
925,1721,4795,3.0,"{ASSORTMENT,PROMOTIONS,SUPPORT}","Не совсем понятны скидки, например сейчас [NUM]% от [NUM], а по факту скидки нет. Можно ли попроще сделать систему скидок?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Скидки не ясны, например, в настоящее время [NUM]% от [NUM], а скидка нет. Можете ли вы облегчить систему скидок?"
926,1723,11489,4.0,"{DELIVERY,SUPPORT,ASSORTMENT}","Слишком долго стали везти заказы , курьеры все очень хорошие к ним претензий нет , очень добрые и приятные , но время доставки увеличилось с [NUM] минут до [NUM], это ужасно , уже все чаще заказываю шапку",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Потребовалось слишком много времени, чтобы доставить приказы, курьеры не жалуются, очень добры и приятны, но время доставки увеличилось с [NUM] минут до [NUM], это ужасно, я заказываю шляпу с тех пор."
927,1726,8967,1.0,"{PRODUCTS_QUALITY,DELIVERY}","очень долгая доставка , хотя позиционирование быстрой доставки!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень длинная доставка, хотя и быстрая доставка!"
928,1727,22918,0.0,"{DELIVERY,SUPPORT}","Заказ везут [NUM] лет уже, а обещали [NUM] минут",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Заказ был вручен в течение многих лет, и приказ был обещан на [NUM] минут."
929,1728,16217,1.0,{DELIVERY},"заказы приносят слишком долго,пишут [NUM] минут и по [NUM]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Распорядители займут слишком много времени, напишут [NUM] минуты и [NUM]"
930,1729,14563,6.0,"{ASSORTMENT,DELIVERY,SUPPORT}",Доставка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Доставка
931,1730,21029,0.0,"{ASSORTMENT,PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Долго доставляют, цены часто сильно дороже магазинов. Была бы быстрая доставка, то можно было бы переплатить, а тк доставка долгая, то оно того не стоит. Сама продукция от самоката часто бывает неплохой и интересной.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Это долгий путь, цены часто намного дороже, чем магазины."
932,1731,13056,2.0,"{DELIVERY,PROMOTIONS,PRICE,ASSORTMENT,SUPPORT}",очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень длинная доставка
933,1732,26950,0.0,{SUPPORT},"Ужасные сапорты, которые не передают информацию курьеру и не могут попросить подъехать на своем велосипеде к соседнему дому",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ужасные виды спорта, которые не дают информации курьеру и не могут попросить их ездить на велосипеде до следующего дома."
934,1733,16211,0.0,"{DELIVERY,ASSORTMENT,PRICE}",Долго доставляют,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Это долгий путь.
935,1738,246,3.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION}","Качество овощей ужасное ,постоянно гнилая картошка и лук",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Качество овощей является ужасным, гнилым картофелем и луком."
936,1741,15450,0.0,"{PRODUCTS_QUALITY,DELIVERY}","Постоянные опоздания, курьеры не предупреждают о задержке!",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Всегда опаздывает, курьеры не предупреждают вас о задержке!"
937,1743,9092,3.0,"{DELIVERY,PRICE,CATALOG_NAVIGATION,PROMOTIONS}",Очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень длинная доставка
938,1745,22399,6.0,"{DELIVERY,CATALOG_NAVIGATION,PROMOTIONS}","Как только начали работать курьеры приезжали за [NUM]-[NUM] минут, сейчас доставка минимум [NUM], максимум [NUM],[NUM]-[NUM]. Легче съездить за продуктами самой. Заказываю сейчас только потому что не хочу тащить тяжести. В остальном удобство и качество упало очень сильно.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Когда курьеры начали работать в [NUM]-[NUM] минутах, доставка минимально [NUM] сейчас, максимум [NUM], [NUM]-[NUM]-[NUM] [NUM]. Легче заказать еду, только сейчас, потому что я не хочу нести вес. В противном случае комфорт и качество сильно упали."
939,1748,18285,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS}","Расширить ассортимент , делать акции не только где срок кончается, рыба слабосоленая самокат очень соленая",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Расширить диапазон, делать акции не только там, где заканчивается термин, рыба соленая, очень соленая"
940,1752,4135,3.0,{DELIVERY},Заказ на мой адрес больше [NUM] мин едет,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Заказ на мой адрес больше, чем на минах."
941,1754,459,1.0,"{SUPPORT,DELIVERY,PRODUCTS_QUALITY,ASSORTMENT}","Мясо заказывать нельзя - все плохое. Овощи, фрукты и особенно зелень - тоже не беру, потому что все привозят в некондиции. Ну, и вернуть все это «добро» потом нереально, ибо телегу откровенно игнорируют, а способ связи через приложение не существует.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Вы не можете заказать мясо, вы не можете заказать его, вы не можете заказать его, вы не можете купить овощи, вы не можете заказать его, вы не можете вернуть его, вы не можете получить его обратно."
942,1755,17157,3.0,"{PRICE,PROMOTIONS,SUPPORT}",Так на твёрдую тройку,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Так что для трёх тяжёлых.
943,1756,19371,4.0,"{ASSORTMENT,DELIVERY,SUPPORT,PRICE,PRODUCTS_QUALITY}","Года два-полтора назад было приятно заказывать в самокате, а дальше пошли какие-то проблемы, то задержки в пол часа(при доставке за [NUM]-[NUM] минут) , то курьеры совершенно не понимающие, как предоставлять сервис, а остальное, к сожалению, сюда не вмещается (",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Два с половиной года назад было приятно заказать самообслуживание, и потом возникли некоторые проблемы, а потом полчаса задержки с доставкой за [NUM]-[NUM] минуты, тогда курьеры совершенно не знают, как обеспечить обслуживание, а остальное, к сожалению, здесь нет."
944,1757,16191,6.0,"{DELIVERY,PROMOTIONS}","Всё хорошо, только время доставки в последнее время очень увеличилось 😔",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Всё в порядке, просто время доставки в последнее время было очень высоким."
945,1758,19365,3.0,"{PRICE,PROMOTIONS}","Без скидок, Яндекс выгоднее",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Без скидок, Яндексу лучше."
946,1759,18625,6.0,{DELIVERY},"Оптимизируйте как-то процесс доставки, либо не пишите, что заказ придёт через [NUM] минут, когда по факту он приходит через час",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Оптимизировать процесс доставки, или не записывать, что заказ придет в [NUM] минутах, когда он действительно прибудет через час."
947,1760,12340,4.0,"{PROMOTIONS,DELIVERY}",заказ жду больше [NUM] минут,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Я жду больше [НУМ] минут.
948,1761,18786,6.0,"{DELIVERY,PROMOTIONS,ASSORTMENT}","Хотелось бы доставку меньше [NUM] мин. Некоторые готовые блюда, доставляются через [NUM]-[NUM]-[NUM] дней после приготовления и они абсолютно невкусные. Кому пришло в голову ограничивать количество символов в отзыве?!Отзыв не поместился. А вообще классный сервис.Спасибо",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Я бы хотел доставить меньше [НУМ] мин. Некоторые готовые блюда доставляются через [NUM]--[NUM]-[NUM] через несколько дней после подготовки, и они совершенно неприятны. У кого есть идея ограничить число символов при снятии?!!! - не было сделано вызова. Фактически, это отличная услуга. Спасибо."
949,1768,20407,2.0,{DELIVERY},"Уже не в первый раз, заказ доставляется в течении часа",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Это не первый раз, заказ доставляется в течение часа."
950,1769,13356,6.0,"{DELIVERY,PRICE,ASSORTMENT,PROMOTIONS}",норм,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,норм
951,1773,26821,0.0,"{SUPPORT,DELIVERY,PROMOTIONS,PRICE}","Говно, а не приложение. Никакой дисциплины. Курьеры работают как хотят, заказы просто так отменяют",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Без дисциплины, курьеры работают, что хотят, приказ отменяется."
952,1774,18328,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Быстрая доставка, спасибо! Цены высоченные, но бывают скидки.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Быстрые поставки, спасибо, цены высоки, но есть скидки."
953,1775,4725,6.0,{DELIVERY},Очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень длинная доставка
954,1776,20778,3.0,"{ASSORTMENT,DELIVERY}","Ну так,более менее",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ну, гораздо меньше."
955,1778,26624,3.0,"{PROMOTIONS,DELIVERY}","хорошо развивающийся сервис, но в сравнении с другими приложениями плохо, малое количество акций и только на не актуальные продукты, необоснованные цены на мясо и птицу, а главное доставка, всегда долго, реклама не соответствует действительности НЕ [NUM] мин",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Хорошо развитая услуга, но по сравнению с другими видами применения, плохое, небольшое количество акций и только для ненадлежащей продукции, неразумные цены на мясо и птицу, а также основная поставка, всегда в течение длительного времени, реклама не соответствует реальности [NUM] шахт"
956,1779,21531,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,SUPPORT}",Плохой сервис,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Плохое обслуживание
957,1782,432,6.0,{DELIVERY},Хорошие,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Хорошо.
958,1790,24904,0.0,"{PRICE,PRODUCTS_QUALITY,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Можно лучше,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ты можешь лучше.
959,1791,5967,0.0,"{DELIVERY,SUPPORT}",Еда приходит холодной,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Еда остывает.
960,1792,15842,0.0,"{DELIVERY,ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,SUPPORT}",Очень отвратительная доставка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень противная доставка.
961,1793,11188,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,DELIVERY}",Стоит улучшить качество готовой еды. Но ваши круассаны-любовь! Доставка часто бывает больше указанного времени при заказе,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Это стоит улучшения качества вашей еды, но ваши любовные круассаны."
962,1795,24001,3.0,{DELIVERY},"Очень долгая стала доставка, раньше постоянно заказывала у вас, но сейчас проще наверное из гиперов заказывать, однажды ждала вас больше часа",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Прошло много времени с тех пор, как я заказывал у тебя все время, но сейчас, вероятно, проще заказать из гиперзаказа, ожидая тебя больше часа один раз."
963,1796,5083,6.0,"{PRICE,PROMOTIONS,ASSORTMENT}",По ценам магазина будет большой толк приобретать а может и дешевле,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"По ценам магазина, это будет очень важно купить, или, может быть, дешевле."
964,1797,12829,2.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Самокат зажрался,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Самокрюк горит.
965,1801,532,4.0,"{ASSORTMENT,DELIVERY,SUPPORT}",Опаздываете часто!(,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ты часто опаздываешь!
966,1803,26498,6.0,{PRODUCTS_QUALITY},"Иногда очень долгая доставка, сделайте возможность связываться именно с курьером.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Иногда очень долгая доставка, чтобы можно было связаться с курьером."
967,1805,11440,0.0,{DELIVERY},Ла,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Хорошо.
968,1807,6706,3.0,"{PRICE,DELIVERY}","Не нравится что доставка стала от [NUM]рублей. Не смотря на то что уже тепло, заказы долго доставляют, и довольно часто опаздываю. А ведь это быстрая доставка, и не всегда «они спешат ко времени» как вы это рекламируете!",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Мне не нравится тот факт, что доставка была от резчиков, даже если она уже теплая, заказы длинные, и я довольно часто опаздываю, но это быстрая доставка, и они не всегда торопятся вовремя, как вы рекламируете!"
969,1808,7020,3.0,"{PRICE,PROMOTIONS,DELIVERY,CATALOG_NAVIGATION}","Не хочу. Толку нет даже не просите оценить каждый заказ просто звездочками. Вам это не нужно все, что я думаю",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ты даже не просишь оценки каждого заказа только у звезд, тебе не нужно все, что я думаю."
970,1810,4931,2.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Минимальная заказ сделайте [NUM]₽,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Минимальный порядок [NUM]
971,1812,1434,6.0,"{DELIVERY,PRICE}","Слишком долгое ожидание, последнее время всегда не менее [NUM]минут, заказ всегда так же от [NUM]-[NUM]₽, когда нужно только молоко или лук-это довольно много, т к изначально проблем с этим не было, пользоваться стали значительно реже",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Слишком долгое ожидание, в последнее время, по крайней мере, всегда [NUM] мятные конфеты, заказывать всегда одно и то же от [NUM]--[NUM], когда требуется только молоко или лук, это довольно много, когда с ним не было проблем изначально, он используется гораздо меньше."
972,1814,11504,3.0,{DELIVERY},"Когда вы начнете как-то по-другому упаковывать детский творог, каждый раз кидаете в пакет и постоянно оказывается дырка в крышке. Если, конечно, не на складе уже такой кладете",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Когда ты начинаешь собирать что-то еще, ты бросаешь его в сумку каждый раз, и это всегда дыра в крышке, если только ты не на складе вроде этого."
973,1815,25304,4.0,"{PRICE,PROMOTIONS}","Быстро, качественно удобно.отлисные сотрудникт",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Быстро, качественно удобно."
